iYrCnt,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
     1,     681,       8,       -0.9500000000,       35.0000000000,       58.5611632640,        0.7445399430,        2.2861902372,        0.0792722123,        0.0931937991,        2.2686200193,        2.5638176155,        4.5086275266,
     1,     682,       8,        0.9500000000,       35.0000000000,       58.5611632640,        0.6600804920,        2.0542949757,        0.0534364275,        0.0658635039,        2.1072717683,        2.5005944807,        4.1174932616,
     1,     683,      16,        2.8400000000,       35.0000000000,       58.4971264000,        0.1400506955,        0.6090278272,        0.0197062679,        0.0263496367,        0.3766526059,        1.0370802143,        0.0796421123,
     1,     684,       6,        4.7400000000,       35.0000000000,       58.3691264000,        0.2807124398,        1.1216785805,        0.0215663369,        0.0341152800,        0.7240803175,        1.7074813974,        0.2700492291,
     1,     685,       8,        6.6300000000,       35.0000000000,       58.1772984320,        0.5193314859,        1.5433925186,        0.0555492173,        0.0699261479,        1.6994130059,        1.9032852661,        5.1264234820,
     1,     686,       8,        8.5300000000,       35.0000000000,       57.9218554880,        0.6370855161,        1.9323751406,        0.0647490450,        0.0800527038,        1.8651190132,        2.2493391839,        4.2999123707,
     1,     687,       9,       10.4200000000,       35.0000000000,       57.6030760960,        0.4477438961,        1.3909091872,        0.0473567025,        0.0585025387,        1.1467472401,        1.7465155247,        2.3618865918,
     1,     688,       9,       12.3200000000,       35.0000000000,       57.2213043200,        0.3385974963,        1.0214011669,        0.0334937454,        0.0430662736,        1.2030074106,        1.3826974603,        3.3549715248,
     1,     689,       9,       14.2100000000,       35.0000000000,       56.7769702400,        0.3818627248,        0.8214565629,        0.0110319209,        0.0064974393,        0.9556696730,        1.1312673608,        0.7694842960,
     1,     690,      16,       16.1100000000,       35.0000000000,       56.2705448960,        0.0973980529,        0.3529598768,        0.0002610931,        0.0006170068,        0.4914709197,        1.0251601544,        0.0128117578,
     1,     691,      16,       18.0000000000,       35.0000000000,       55.7025894400,        0.0042843981,        0.0348220997,        0.0000000000,        0.0000000000,        0.5280695186,        0.6961540115,        0.0000004136,
     1,     692,      16,       19.8900000000,       35.0000000000,       55.0737264640,        0.0024125223,        0.0453098591,        0.0000000000,        0.0000000000,        0.4519185713,        0.7335445116,        0.0000001911,
     1,     693,      16,       21.7900000000,       35.0000000000,       54.3846359040,        0.0013453191,        0.0857776654,        0.0000000000,        0.0000000000,        0.3951245547,        0.7918131646,        0.0000000000,
     1,     694,      16,       23.6800000000,       35.0000000000,       31.7464412160,        0.1116153883,        0.2107744170,        0.0000029384,        0.0000000000,        0.3166320679,        0.7811946230,        0.0000188136,
     1,     695,      17,       25.5800000000,       35.0000000000,        6.6760181760,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     696,      16,       27.4700000000,       35.0000000000,       34.0516761600,        0.0586880354,        0.1107477033,        0.0000000000,        0.0002518681,        0.5122643043,        0.7787064134,        0.0002935079,
     1,     697,      16,       29.3700000000,       35.0000000000,       51.0421073920,        0.1508497533,        0.5020582051,        0.0003909417,        0.0006934120,        0.4031057768,        1.0146281003,        0.0032215445,
     1,     698,       7,       31.2600000000,       35.0000000000,       39.7061611520,        0.2388254382,        0.9542099613,        0.0059411292,        0.0106204777,        0.6907452365,        1.7275005644,        0.1393167232,
     1,     699,      17,       33.1600000000,       35.0000000000,       20.5633187840,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     700,      17,       35.0500000000,       35.0000000000,        8.3906954240,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     701,      14,       36.9500000000,       35.0000000000,       37.0197831680,        0.6913871929,        2.0609458943,        0.0376646763,        0.0414497762,        1.6715644197,        2.6464093222,        1.3374786962,
     1,     702,      10,       38.8400000000,       35.0000000000,       45.6181964800,        0.7070882486,        2.2139175635,        0.0247645368,        0.0256289129,        1.5770897105,        3.0403714322,        0.5478610635,
     1,     703,      14,       40.7400000000,       35.0000000000,       44.2718412800,        1.0681794493,        2.9059251692,        0.0619100662,        0.0631225645,        2.2006569737,        3.3423989978,        1.4257685367,
     1,     704,      17,       42.6300000000,       35.0000000000,        5.4654489600,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     705,      17,       44.5300000000,       35.0000000000,       16.8583649280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     706,      12,       46.4200000000,       35.0000000000,       40.3748536320,        0.8723430958,        2.7718336687,        0.0593748055,        0.0672623757,        1.8765610636,        3.2559873924,        1.0992367639,
     1,     707,      12,       48.3200000000,       35.0000000000,       38.9499371520,        0.8938856104,        2.8448760377,        0.0529348647,        0.0708478592,        2.2670723221,        3.2649673443,        1.9977096819,
     1,     708,      12,       50.2100000000,       35.0000000000,       37.4824263680,        1.2120604037,        3.6353579135,        0.0901304421,        0.1177214512,        2.9462247498,        3.6475960371,        2.8237344206,
     1,     709,      12,       52.1100000000,       35.0000000000,       35.9739310080,        1.3946224280,        4.0716010273,        0.1099318201,        0.1370431206,        3.2703440652,        3.8775445735,        2.9068261450,
     1,     710,      12,       54.0000000000,       35.0000000000,       34.4260935680,        1.8482479451,        4.9833185140,        0.1524607155,        0.1669732726,        3.5681398171,        4.2945880888,        2.1743626265,
     1,     711,      14,       55.8900000000,       35.0000000000,       32.8406138880,        2.1566003535,        4.8149092259,        0.1649444895,        0.1723697459,        3.9666401628,        3.9711936475,        2.3594923636,
     1,     712,      14,       57.7900000000,       35.0000000000,       31.2192245760,        2.2891782923,        5.0878224572,        0.1689418585,        0.1757006266,        4.2126047170,        4.1514001649,        2.3419252574,
     1,     713,       1,       59.6800000000,       35.0000000000,       29.5636971520,        1.1403713152,        6.1346597425,        0.0974559313,        0.1292000405,        3.2541675069,        9.1047928217,        1.4506196502,
     1,     714,       1,       61.5800000000,       35.0000000000,       27.8758440960,        0.9188012418,        5.0349530517,        0.0568951549,        0.0791535681,        2.5117519812,        7.8822880730,        0.8061151823,
     1,     715,       1,       63.4700000000,       35.0000000000,       26.1575065600,        1.4079243473,        7.4654360954,        0.1090638203,        0.1325862096,        3.7512818730,       10.9440481689,        1.0111014333,
     1,     716,      17,       65.3700000000,       35.0000000000,       24.4105666560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     717,       1,       67.2600000000,       35.0000000000,       22.6369351680,        1.4141800690,        7.5392438015,        0.1060659294,        0.1269386111,        3.7490405266,       10.9154125544,        0.8293782071,
     1,     718,      17,       69.1600000000,       35.0000000000,       12.0756418560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
